"","rt","story","blocknum","name","gender","trialnum","qnum","time","qtype","response","workerid","language","languageFree","age","ethnicity","education","studyQuestionGuess","comments","minutes"
"200",17611,"beach",0,"Jacqueline","male",1,0,378382,"ungrammatical",NA,3,"eng","","26","Asian","4","I don't know","none",12.64165
"201",28781,"beach",0,"Nathan","male",2,1,407165,"explanation","he wore clothing that covered his body",3,"eng","","26","Asian","4","I don't know","none",12.64165
"202",4658,"beach",0,"Nathan","male",3,2,411829,"probability","0.97",3,"eng","","26","Asian","4","I don't know","none",12.64165
"203",4658,"beach",0,"Nathan","male",3,2,411829,"ungrammatical",NA,3,"eng","","26","Asian","4","I don't know","none",12.64165
"204",11581,"beach",0,"Emily","male",4,3,423413,"probability","0.99",3,"eng","","26","Asian","4","I don't know","none",12.64165
"205",11581,"beach",0,"Emily","male",4,3,423413,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"206",9262,"beach",0,"Paige","male",5,4,432677,"probability","0.99",3,"eng","","26","Asian","4","I don't know","none",12.64165
"207",9262,"beach",0,"Paige","male",5,4,432677,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"208",2854,"beach",0,"Corey","male",6,5,435533,"probability","1",3,"eng","","26","Asian","4","I don't know","none",12.64165
"209",2854,"beach",0,"Corey","male",6,5,435533,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"210",6005,"painting",1,"Mary","male",8,0,441541,"probability","1",3,"eng","","26","Asian","4","I don't know","none",12.64165
"211",6005,"painting",1,"Mary","male",8,0,441541,"ungrammatical",NA,3,"eng","","26","Asian","4","I don't know","none",12.64165
"212",15112,"painting",1,"Logan","male",9,1,456654,"explanation","He didn't wear a shirt",3,"eng","","26","Asian","4","I don't know","none",12.64165
"213",2415,"painting",1,"Logan","male",10,2,459072,"probability","0.97",3,"eng","","26","Asian","4","I don't know","none",12.64165
"214",2415,"painting",1,"Logan","male",10,2,459072,"ungrammatical",NA,3,"eng","","26","Asian","4","I don't know","none",12.64165
"215",1604,"painting",1,"Alexis","male",11,3,460678,"probability","0.96",3,"eng","","26","Asian","4","I don't know","none",12.64165
"216",1604,"painting",1,"Alexis","male",11,3,460678,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"217",1334,"painting",1,"Emma","male",12,4,462014,"probability","0.97",3,"eng","","26","Asian","4","I don't know","none",12.64165
"218",1334,"painting",1,"Emma","male",12,4,462014,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"219",1477,"painting",1,"Michelle","male",13,5,463494,"probability","0.96",3,"eng","","26","Asian","4","I don't know","none",12.64165
"220",1477,"painting",1,"Michelle","male",13,5,463494,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"221",4942,"cooking",2,"Greg","male",15,0,468438,"probability","0.97",3,"eng","","26","Asian","4","I don't know","none",12.64165
"222",4942,"cooking",2,"Greg","male",15,0,468438,"ungrammatical",NA,3,"eng","","26","Asian","4","I don't know","none",12.64165
"223",14215,"cooking",2,"Hannah","male",16,1,482654,"explanation","Hannah didn't talk to others",3,"eng","","26","Asian","4","I don't know","none",12.64165
"224",2606,"cooking",2,"Hannah","male",17,2,485262,"probability","0.98",3,"eng","","26","Asian","4","I don't know","none",12.64165
"225",2606,"cooking",2,"Hannah","male",17,2,485262,"ungrammatical",NA,3,"eng","","26","Asian","4","I don't know","none",12.64165
"226",16910,"cooking",2,"Daniel","male",18,3,502174,"probability","0.96",3,"eng","","26","Asian","4","I don't know","none",12.64165
"227",16910,"cooking",2,"Daniel","male",18,3,502174,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"228",3797,"cooking",2,"Rachel","male",19,4,505974,"probability","0.96",3,"eng","","26","Asian","4","I don't know","none",12.64165
"229",3797,"cooking",2,"Rachel","male",19,4,505974,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"230",1976,"cooking",2,"Victoria","male",20,5,507952,"probability","0.97",3,"eng","","26","Asian","4","I don't know","none",12.64165
"231",1976,"cooking",2,"Victoria","male",20,5,507952,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"232",4475,"coffee",3,"Brianna","male",22,0,512430,"probability","0.97",3,"eng","","26","Asian","4","I don't know","none",12.64165
"233",4475,"coffee",3,"Brianna","male",22,0,512430,"ungrammatical",NA,3,"eng","","26","Asian","4","I don't know","none",12.64165
"234",7847,"coffee",3,"Christian","male",23,1,520278,"explanation","He took sleeping pills",3,"eng","","26","Asian","4","I don't know","none",12.64165
"235",2654,"coffee",3,"Christian","male",24,2,522934,"probability","0.96",3,"eng","","26","Asian","4","I don't know","none",12.64165
"236",2654,"coffee",3,"Christian","male",24,2,522934,"ungrammatical",NA,3,"eng","","26","Asian","4","I don't know","none",12.64165
"237",2310,"coffee",3,"Kelly","male",25,3,525246,"probability","0.97",3,"eng","","26","Asian","4","I don't know","none",12.64165
"238",2310,"coffee",3,"Kelly","male",25,3,525246,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"239",1225,"coffee",3,"Kristen","male",26,4,526472,"probability","0.97",3,"eng","","26","Asian","4","I don't know","none",12.64165
"240",1225,"coffee",3,"Kristen","male",26,4,526472,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"241",1661,"coffee",3,"Marissa","male",27,5,528134,"probability","0.96",3,"eng","","26","Asian","4","I don't know","none",12.64165
"242",1661,"coffee",3,"Marissa","male",27,5,528134,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"243",8150,"insomnia",4,"Destiny","male",29,0,536286,"probability","0.95",3,"eng","","26","Asian","4","I don't know","none",12.64165
"244",8150,"insomnia",4,"Destiny","male",29,0,536286,"ungrammatical",NA,3,"eng","","26","Asian","4","I don't know","none",12.64165
"245",14351,"insomnia",4,"Jose","male",30,1,550638,"explanation","Jose also took sleeping pills",3,"eng","","26","Asian","4","I don't know","none",12.64165
"246",2845,"insomnia",4,"Jose","male",31,2,553486,"probability","0.95",3,"eng","","26","Asian","4","I don't know","none",12.64165
"247",2845,"insomnia",4,"Jose","male",31,2,553486,"ungrammatical",NA,3,"eng","","26","Asian","4","I don't know","none",12.64165
"248",1430,"insomnia",4,"Brittany","male",32,3,554918,"probability","0.93",3,"eng","","26","Asian","4","I don't know","none",12.64165
"249",1430,"insomnia",4,"Brittany","male",32,3,554918,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"250",1582,"insomnia",4,"Kenneth","male",33,4,556502,"probability","0.97",3,"eng","","26","Asian","4","I don't know","none",12.64165
"251",1582,"insomnia",4,"Kenneth","male",33,4,556502,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"252",1350,"insomnia",4,"Paul","male",34,5,557854,"probability","0.97",3,"eng","","26","Asian","4","I don't know","none",12.64165
"253",1350,"insomnia",4,"Paul","male",34,5,557854,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"254",5926,"Japan",5,"Christopher","male",36,0,563782,"probability","0.96",3,"eng","","26","Asian","4","I don't know","none",12.64165
"255",5926,"Japan",5,"Christopher","male",36,0,563782,"ungrammatical",NA,3,"eng","","26","Asian","4","I don't know","none",12.64165
"256",35625,"Japan",5,"Abigail","male",37,1,599408,"explanation","She is from japan and she is in US for a business trip",3,"eng","","26","Asian","4","I don't know","none",12.64165
"257",3308,"Japan",5,"Abigail","male",38,2,602726,"probability","0.95",3,"eng","","26","Asian","4","I don't know","none",12.64165
"258",3308,"Japan",5,"Abigail","male",38,2,602726,"ungrammatical",NA,3,"eng","","26","Asian","4","I don't know","none",12.64165
"259",3509,"Japan",5,"Heather","male",39,3,606238,"probability","0.96",3,"eng","","26","Asian","4","I don't know","none",12.64165
"260",3509,"Japan",5,"Heather","male",39,3,606238,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"261",1342,"Japan",5,"Katie","male",40,4,607582,"probability","0.96",3,"eng","","26","Asian","4","I don't know","none",12.64165
"262",1342,"Japan",5,"Katie","male",40,4,607582,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"263",2337,"Japan",5,"Ethan","male",41,5,609921,"probability","0.96",3,"eng","","26","Asian","4","I don't know","none",12.64165
"264",2337,"Japan",5,"Ethan","male",41,5,609921,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"265",7656,"reading",6,"Kyle","male",43,0,617582,"probability","0.97",3,"eng","","26","Asian","4","I don't know","none",12.64165
"266",7656,"reading",6,"Kyle","male",43,0,617582,"ungrammatical",NA,3,"eng","","26","Asian","4","I don't know","none",12.64165
"267",14158,"reading",6,"Morgan","male",44,1,631741,"explanation","She already knew all the words",3,"eng","","26","Asian","4","I don't know","none",12.64165
"268",1958,"reading",6,"Morgan","male",45,2,633701,"probability","0.95",3,"eng","","26","Asian","4","I don't know","none",12.64165
"269",1958,"reading",6,"Morgan","male",45,2,633701,"ungrammatical",NA,3,"eng","","26","Asian","4","I don't know","none",12.64165
"270",3230,"reading",6,"Travis","male",46,3,636933,"probability","0.94",3,"eng","","26","Asian","4","I don't know","none",12.64165
"271",3230,"reading",6,"Travis","male",46,3,636933,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"272",1406,"reading",6,"Dylan","male",47,4,638341,"probability","0.95",3,"eng","","26","Asian","4","I don't know","none",12.64165
"273",1406,"reading",6,"Dylan","male",47,4,638341,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"274",1158,"reading",6,"Lindsey","male",48,5,639501,"probability","0.96",3,"eng","","26","Asian","4","I don't know","none",12.64165
"275",1158,"reading",6,"Lindsey","male",48,5,639501,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"276",3982,"fitness",7,"Jeff","male",50,0,643485,"probability","0.97",3,"eng","","26","Asian","4","I don't know","none",12.64165
"277",3982,"fitness",7,"Jeff","male",50,0,643485,"ungrammatical",NA,3,"eng","","26","Asian","4","I don't know","none",12.64165
"278",26799,"fitness",7,"Evan","male",51,1,670286,"explanation","He ate a lot of food",3,"eng","","26","Asian","4","I don't know","none",12.64165
"279",23613,"fitness",7,"Evan","male",52,2,693909,"probability","0.95",3,"eng","","26","Asian","4","I don't know","none",12.64165
"280",23613,"fitness",7,"Evan","male",52,2,693909,"ungrammatical",NA,3,"eng","","26","Asian","4","I don't know","none",12.64165
"281",6988,"fitness",7,"Patrick","male",53,3,700901,"probability","0.5",3,"eng","","26","Asian","4","I don't know","none",12.64165
"282",6988,"fitness",7,"Patrick","male",53,3,700901,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"283",1722,"fitness",7,"Erica","male",54,4,702626,"probability","0.46",3,"eng","","26","Asian","4","I don't know","none",12.64165
"284",1722,"fitness",7,"Erica","male",54,4,702626,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"285",4097,"fitness",7,"Rick","male",55,5,706727,"probability","0.5",3,"eng","","26","Asian","4","I don't know","none",12.64165
"286",4097,"fitness",7,"Rick","male",55,5,706727,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"287",15403,"guitar",8,"Ashley","male",57,0,722133,"probability","0.97",3,"eng","","26","Asian","4","I don't know","none",12.64165
"288",15403,"guitar",8,"Ashley","male",57,0,722133,"ungrammatical",NA,3,"eng","","26","Asian","4","I don't know","none",12.64165
"289",12911,"guitar",8,"Crystal","male",58,1,735045,"explanation","She doesn't know music theory",3,"eng","","26","Asian","4","I don't know","none",12.64165
"290",2077,"guitar",8,"Crystal","male",59,2,737125,"probability","0.97",3,"eng","","26","Asian","4","I don't know","none",12.64165
"291",2077,"guitar",8,"Crystal","male",59,2,737125,"ungrammatical",NA,3,"eng","","26","Asian","4","I don't know","none",12.64165
"292",2470,"guitar",8,"Kayla","male",60,3,739597,"probability","0.97",3,"eng","","26","Asian","4","I don't know","none",12.64165
"293",2470,"guitar",8,"Kayla","male",60,3,739597,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"294",1702,"guitar",8,"Savannah","male",61,4,741301,"probability","0.95",3,"eng","","26","Asian","4","I don't know","none",12.64165
"295",1702,"guitar",8,"Savannah","male",61,4,741301,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"296",2054,"guitar",8,"John","male",62,5,743357,"probability","0.93",3,"eng","","26","Asian","4","I don't know","none",12.64165
"297",2054,"guitar",8,"John","male",62,5,743357,"ungrammatical","FALSE",3,"eng","","26","Asian","4","I don't know","none",12.64165
"298",17946,"painting",0,"Brittany","male",1,0,21921,"probability","0.73",4,"eng","","29","Black","4","Reading Comprehension","N/A",14.6437833333333
"299",17946,"painting",0,"Brittany","male",1,0,21921,"ungrammatical",NA,4,"eng","","29","Black","4","Reading Comprehension","N/A",14.6437833333333
"300",57506,"painting",0,"Justin","male",2,1,79436,"explanation","He did not do any painting during the class.",4,"eng","","29","Black","4","Reading Comprehension","N/A",14.6437833333333
"301",9767,"painting",0,"Justin","male",3,2,89225,"probability","0.36",4,"eng","","29","Black","4","Reading Comprehension","N/A",14.6437833333333
"302",9767,"painting",0,"Justin","male",3,2,89225,"ungrammatical",NA,4,"eng","","29","Black","4","Reading Comprehension","N/A",14.6437833333333
"303",40397,"painting",0,"Jeremy","male",4,3,129635,"probability","0.35",4,"eng","","29","Black","4","Reading Comprehension","N/A",14.6437833333333
"304",40397,"painting",0,"Jeremy","male",4,3,129635,"ungrammatical","FALSE",4,"eng","","29","Black","4","Reading Comprehension","N/A",14.6437833333333
"305",21988,"painting",0,"Christopher","male",5,4,151631,"probability","0.51",4,"eng","","29","Black","4","Reading Comprehension","N/A",14.6437833333333
"306",21988,"painting",0,"Christopher","male",5,4,151631,"ungrammatical","TRUE",4,"eng","","29","Black","4","Reading Comprehension","N/A",14.6437833333333
"307",8939,"painting",0,"Kim","male",6,5,160578,"probability","0.26",4,"eng","","29","Black","4","Reading Comprehension","N/A",14.6437833333333
"308",8939,"painting",0,"Kim","male",6,5,160578,"ungrammatical","FALSE",4,"eng","","29","Black","4","Reading Comprehension","N/A",14.6437833333333
